Language_ID,Text_ID,Sentence_Number,ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,OTC_ID,LGR_Conformance,Abbreviations
jama1261,10_The_Toto_Spirit,51,jama1261a-10_The_Toto_Spirit-a51,"Hoo, oko yibote tera ati na ati ihi okomine oni, fowa te hiti nabone te.",hoo	o-ka	yibote	tera	ati	na	ati	ihi	o-ka-ma-ne	o-ni	fowa	tee	hiti	na-habone	tee,whew	1SG.POSS-POSS	wife(F)	2PL.O	call_for	AUX.F	voice	because_of.F	1SG.S-come-back-CONT.F	1SG.S-BKG.F	manioc(M)	2PL.S	grate	AUX-INT.F	2PL.S,"""Whew, my wife called for you. Because of what she said I have come, so you can grate manioc together.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""PL"": ""plural"", ""AUX"": ""auxiliary"", ""CONT"": ""continuative"", ""BKG"": ""backgrounding"", ""INT"": ""intentive""}"
jama1261,10_The_Toto_Spirit,52,jama1261a-10_The_Toto_Spirit-a52,"Okoto ma toa awineni, fowa hiti naro.",okoto	maa	to-ha	awine-ni	fowa	hiti	na-haaro,my_daughter(F)	be_tired	CH-AUX.F	seem.F-BKG.F	manioc(M)	grate	AUX-IP.E.F,"""I guess my daughter is tired, because she is grating manioc.""",,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""BKG"": ""backgrounding"", ""IP"": ""immediate past""}"
jama1261,10_The_Toto_Spirit,53,jama1261a-10_The_Toto_Spirit-a53,Fowa te hiti nabone ati na ati ihi okomine o.,fowa	tee	hiti	na-habone	ati	na	ati	ihi	o-ka-ma-ne	o,manioc(M)	2PL.S	grate	AUX-INT.F	say	AUX.F	voice	because_of.F	1SG.S-come-back-CONT.F	1SG.S,"""She wants you to grate manioc together. Because of what she said I have come.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""SG"": ""singular"", ""CONT"": ""continuative""}"
jama1261,10_The_Toto_Spirit,54,jama1261a-10_The_Toto_Spirit-a54,Me tekamiya.,me	ti-ka-ka-ma-yahi,3PL.O	2SG.S-COMIT-go-back-DIST.IMP.F,"""You take them.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""COMIT"": ""comitative"", ""DIST"": ""distal"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,55,jama1261a-10_The_Toto_Spirit-a55,Me famamiyahi.,me	fama-ma-yahi,3PL.S	be_two-back-DIST.IMP.F,"""Let the two of them be together again.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""DIST"": ""distal"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,56,jama1261a-10_The_Toto_Spirit-a56,Yana tonematamona fahi.,yana	to-na-himata-mona	fahi,start	CH-AUX-FP.N.M-REP.M	then,He got ready to leave.,,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,10_The_Toto_Spirit,57,jama1261a-10_The_Toto_Spirit-a57,"Yana toneibona Aso, aso okoma oke.",yana	to-na-hibona	aso	aso	o-ka-ma	o-ke,start	CH-AUX-INT.M	mother-in-law(F)	mother-in-law(F)	1SG.S-go-back	1SG.S-DECL.F,"He got ready to leave. ""Mother-in-law, I'm going.""",,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""SG"": ""singular"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,58,jama1261a-10_The_Toto_Spirit-a58,"Tikoto one ota tofamamibana, hinakati asota nabonehe, fowa me hiti nabone mati.",tikoto	one	otaa	to-fama-mi-bana	hinakati	asota	na-habone-he	fowa	me	hiti	na-habone	mati,2SG.POSS.daughter(F)	other.F	1EX.S	away-be_two-back.F-FUT	3POSS.SG.older_sister(F)	help	AUX-INT.F-DU.P	manioc(M)	3PL.S	grate	AUX-INT.F	3PL.S,"""Let your other daughter go back with me, to help her older sister, so they will grate manioc together.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""EX"": ""exclusive"", ""FUT"": ""future"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""DU"": ""dual"", ""PL"": ""plural""}"
jama1261,10_The_Toto_Spirit,59,jama1261a-10_The_Toto_Spirit-a59,Ati amosematamonaka.,ati	amosa-himata-mona-ka,voice	be_good-FP.N.M-REP.M-DECL.M,What he said was acceptable to her.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,60,jama1261a-10_The_Toto_Spirit-a60,Ati maki te tofamamahi.,ati	maki	tee	to-fama-ma-hi,2SG.POSS.older_sister(F)	3SG.POSS.husband(M)	2PL.S	away-be_two-back-IMP.F,"""You go back with your older sister's husband.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""PL"": ""plural"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,61,jama1261a-10_The_Toto_Spirit-a61,Ati maki te tofamamahi.,ati	maki	tee	to-fama-ma-hi,2SG.POSS.older_sister(F)	3SG.POSS.husband(M)	2PL.S	away-be_two-back-IMP.F,"""You go back with your older sister's husband.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""PL"": ""plural"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,62,jama1261a-10_The_Toto_Spirit-a62,Te towakamahi.,tee	to-ka-ka-ma-hi,2PL.S	away-COMIT-go-back-IMP.F,"""The two of you go.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,63,jama1261a-10_The_Toto_Spirit-a63,Ati te fafamawa na toharima nahi.,ati	tee	fa-fama-waha	na	to-ha-rima	na-hi,2SG.POSS.older_sister(F)	2PL.S	DU.P-be_two-change.LIST	AUX	CH-AUX-intermittent	AUX-IMP.F,"""You stay with your older sister.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""PL"": ""plural"", ""DU"": ""dual"", ""LIST"": ""list construction"", ""AUX"": ""auxiliary"", ""CH"": ""change of state"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,64,jama1261a-10_The_Toto_Spirit-a64,Faya hiwakamemetemone amake.,faya	hi-ka-ka-ma-hemete-mone	ama-ke,so	OC-COMIT-go-back-FP.N.F-REP.F	SEC-DECL.F,So he took her.,,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""COMIT"": ""comitative"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,65,jama1261a-10_The_Toto_Spirit-a65,"Hiwakama, hiwakamemetemoneke.",hi-ka-ka-ma	hi-ka-ka-ma-hemete-mone-ke,OC-COMIT-go-back.F	OC-COMIT-go-back-FP.N.F-REP.F-DECL.F,He took her.,,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""COMIT"": ""comitative"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,66,jama1261a-10_The_Toto_Spirit-a66,"Tokome fawa tosame, fawa tonakosamematamonaka.",to-ka-me	fawa	to--kosa-me	fawa	to-na-kosa-ma-himata-mona-ka,away-go-back.M	disappear	CH--middle-back.M	disappear	CH-AUX-middle-back-FP.N.M-REP.M-DECL.M,He went back. He disappeared into the forest.,,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,67,jama1261a-10_The_Toto_Spirit-a67,"Okoto fowa hiti namone hinakasima, Toto Abono towakama ne, ma toamone ati ihimonehe.",okoto	fowa	hiti	na-hamone	hinakasima	Toto_Abono	to-ka-ka-ma	ne	maa	to-ha-hamone	ati	ihi-mone-he,my_daughter(F)	manioc(M)	grate	AUX-REP.F	3SG.POSS.younger_sister(F)	Toto_Abono(M)	away-COMIT-go-back.LIST	AUX.M	be_tired	CH-AUX-REP.F	voice	because_of.F-REP.F-DU.P,"""My daughter is said to be grating manioc, and now Toto Abono has taken her younger sister, too, because she is said to be tired.""",,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""REP"": ""reported"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""COMIT"": ""comitative"", ""LIST"": ""list construction"", ""CH"": ""change of state"", ""DU"": ""dual""}"
jama1261,10_The_Toto_Spirit,68,jama1261a-10_The_Toto_Spirit-a68,"Faya me kobo tokanama, fanahi mera yori rari.",faya	me	kobo	to-ka-na-ma	fanahi	mera	yori	ra-haari,so	3PL.S	arrive	away-COMIT-AUX-back.F	be_married.M	3PL.O	have_sex_with	NEG-IP.E.M,"The two of them arrived. He was married, but he didn't have sex with them.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""NEG"": ""negative"", ""IP"": ""immediate past""}"
jama1261,10_The_Toto_Spirit,69,jama1261a-10_The_Toto_Spirit-a69,"Mera yori re, mera iiso tohe mera kakaba toemata.",mera	yori	re	mera	i-iso	to-he	mera	ka-kaba	to-ha-himata,3PL.O	have_sex_with	NEG.M	3PL.O	DU.P-carry_off	CH-AUX.M	3PL.O	DU.P-eat	CH-AUX-FP.N.M,He didn't have sex with them. He was carrying them off. He was eating them.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""NEG"": ""negative"", ""DU"": ""dual"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FP"": ""far past""}"
jama1261,10_The_Toto_Spirit,70,jama1261a-10_The_Toto_Spirit-a70,"Mera kabe, faya hinabowamake, hikabemetemoneke fahi.",mera	kabe	faya	hi-naabowa-make	hi-kaba-hemete-mone-ke	fahi,3PL.O	eat.M	so	OC-kill-following	OC-eat-FP.N.F-REP.F-DECL.F	then,"He ate them. He killed her, also. He ate her.",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,71,jama1261a-10_The_Toto_Spirit-a71,"Hikaba, kabi abi ya hinaka iyawa ahaba, faya hinaka iyawa, hinaka iyawa aba, Oof, iyawa okiamari.",hi-kaba	kabi	ahabi	ya	hinaka	iyawa	ahaba	faya	hinaka	iyawa	hinaka	iyawa	ahaba	oof	iyawa	o-kiha-ma-ri,OC-eat.F	be_eaten.NFIN	end.NOM.F	ADJU	3SG.POSS	grated_mash(F)	end.F	so	3SG.POSS	grated_mash(F)	3SG.POSS	grated_mash(F)	end.F	hoo	grated_mash(F)	1SG.S-have-back-NEG.NOM.F,"He ate her. After he finished eating her, his manioc mash ran out. ""Whew, I don't have any more manioc mash.""",,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""NFIN"": ""non-finite"", ""NOM"": ""nominative"", ""ADJU"": ""adjunct"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""NEG"": ""negative""}"
jama1261,10_The_Toto_Spirit,72,jama1261a-10_The_Toto_Spirit-a72,Iyawa abake.,iyawa	ahaba-ke,grated_mash(F)	end-DECL.F,"""The manioc mash is all gone.""",,jama1261a,WORD_ALIGNED,"{""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,73,jama1261a-10_The_Toto_Spirit-a73,Iyawa hihiti nisaba onakamamate.,iyawa	hihiti_nisa-ba	o-na-ka-ma-mate,grated_mash(F)	person_who_grates-FUT	1SG.S-CAUS-go-back-short_time.IMP.F,"""I'll go get someone to grate manioc mash.""",,jama1261a,WORD_ALIGNED,"{""FUT"": ""future"", ""SG"": ""singular"", ""CAUS"": ""causative"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,74,jama1261a-10_The_Toto_Spirit-a74,Faya abemetemone amani.,faya	ahaba-hemete-mone	ama-ni,so	die-FP.N.F-REP.F	SEC-BKG.F,She died.,,jama1261a,WORD_ALIGNED,"{""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""BKG"": ""backgrounding""}"
jama1261,10_The_Toto_Spirit,75,jama1261a-10_The_Toto_Spirit-a75,Hikabemetemone amake.,hi-kaba-hemete-mone	ama-ke,OC-eat-FP.N.F-REP.F	SEC-DECL.F,He ate her.,,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""FP"": ""far past"", ""REP"": ""reported"", ""SEC"": ""secondary verb"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,76,jama1261a-10_The_Toto_Spirit-a76,Tati ba hiremetemone.,tati	baa	hi--re-hemete-mone,head	hit	OC--raised_surface-FP.N.F-REP.F,He hit her on the head.,,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""FP"": ""far past"", ""REP"": ""reported""}"
jama1261,10_The_Toto_Spirit,77,jama1261a-10_The_Toto_Spirit-a77,"Tati ba hire, namiti, namiti niki hikanemetemoneke, amo naro.",tati	baa	hi--re	namiti	namiti	niki	hi-ka-na-hemete-mone-ke	amo	na-haaro,head	hit	OC--raised_surface	neck	neck	press_on	OC-COMIT-AUX-FP.N.F-REP.F-DECL.F	sleep	AUX-IP.E.F,He hit her on the head. He strangled her as she slept.,,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative"", ""IP"": ""immediate past""}"
jama1261,10_The_Toto_Spirit,78,jama1261a-10_The_Toto_Spirit-a78,Amo ni winaha ra namiti niki kanematamonaka.,amo	ni	winaha	ra	namiti	niki	ka-na-himata-mona-ka,sleep	AUX.NFIN	lie_in_hammock.F	O	neck	press_on	COMIT-AUX-FP.N.M-REP.M-DECL.M,He strangled her as she slept in her hammock.,,jama1261a,WORD_ALIGNED,"{""AUX"": ""auxiliary"", ""NFIN"": ""non-finite"", ""COMIT"": ""comitative"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,79,jama1261a-10_The_Toto_Spirit-a79,"Faya namiti niki hikana, hinahabiha, bobi hinamina, bobi hinamina faya tabasi hina sobori hikabemetemoneke ahi.",faya	namiti	niki	hi-ka-na	hi-naahabiha	bobi	hi-na-mina	bobi	hi-na-mina	faya	tabasi	hi-na	sobori	hi-kaba-hemete-mone-ke	ahi,so	neck	press_on	OC-COMIT-AUX.F	OC-kill.F	slit	OC-AUX-morning.F	slit	OC-AUX-morning.F	so	roast_on_rack	OC-AUX.F	belly	OC-eat-FP.N.F-REP.F-DECL.F	then,He strangled her. He killed her. He cut her up in the morning. Then he roasted her. He ate her belly.,,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""COMIT"": ""comitative"", ""AUX"": ""auxiliary"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,80,jama1261a-10_The_Toto_Spirit-a80,"Sobori hikaba, tafe ya wina nati, Aa, oko bani.",sobori	hi-kaba	tafe	ya	wina	nahati	aa	o-ka	bani,belly	OC-eat.F	eat.M	ADJU	lie_in_hammock	daytime.M	oh_yes	1SG.POSS-POSS	animal(M),"He ate her belly. After he ate, he lay in his hammock during the day. ""Oh, my meat.""",,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""ADJU"": ""adjunct"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker""}"
jama1261,10_The_Toto_Spirit,81,jama1261a-10_The_Toto_Spirit-a81,"Aa, oko bani tabatabasi okowamate.",aa	o-ka	bani	taba-tabasi	o-ka--waha-mate,oh_yes	1SG.POSS-POSS	animal(M)	DU.P-roast_on_rack	1SG.S-COMIT--change-short_time.IMP.F,"""Oh, I need to roast my meat some more.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""DU"": ""dual"", ""COMIT"": ""comitative"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,82,jama1261a-10_The_Toto_Spirit-a82,"Faya tabasi hina, hikaba hinate, hikabaminatasa, one hikabaminatasi ya aba, faya abemetemoneke.",faya	tabasi	hi-na	hi-kaba	hi-nahate	hi-kaba-mina-tasa	one	hi-kaba-mina-tasi	ya	ahaba	faya	ahaba-hemete-mone-ke,so	roast_on_rack	OC-AUX.F	OC-eat	OC-daytime	OC-eat-morning-again.F	other.F	OC-eat-morning	again.NOM.F	ADJU	end.F	so	end-FP.N.F-REP.F-DECL.F,"So he roasted her. He ate her all day. He ate her the next day again. He ate another piece the next day again, and then she was all gone.",,jama1261a,WORD_ALIGNED,"{""OC"": ""O-construction marker"", ""AUX"": ""auxiliary"", ""NOM"": ""nominative"", ""ADJU"": ""adjunct"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,83,jama1261a-10_The_Toto_Spirit-a83,"Kabi aba, kabi abemetemone fahi, tokomatasebanoho.",kabi	ahaba	kabi	ahaba-hemete-mone	fahi	to-ka-ma-tasa-hiba-no-ho,be_eaten.NFIN	end.F	be_eaten.NFIN	end-FP.N.F-REP.F	then	away-go-back-again-FUT.M-IP.N.M-DU.P,The eating of her was done. Then he went back again.,,jama1261a,WORD_ALIGNED,"{""NFIN"": ""non-finite"", ""FP"": ""far past"", ""REP"": ""reported"", ""FUT"": ""future"", ""IP"": ""immediate past"", ""DU"": ""dual""}"
jama1261,10_The_Toto_Spirit,84,jama1261a-10_The_Toto_Spirit-a84,"Me onakamamatibe, me one, oko fowa me hiti naba mati.",me	o-na-ka-ma-mata-be	me	one	o-ka	fowa	me	hiti	na-haba	mati,3PL.O	1SG.S-CAUS-go-back-short_time-IMMED.F	3PL	other.F	1SG.POSS-POSS	manioc(M)	3PL.S	grate	AUX-FUT.F	3PL.S,"""I'm going to go after them, others of them, for them to grate my manioc.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""SG"": ""singular"", ""CAUS"": ""causative"", ""IMMED"": ""immediate"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""FUT"": ""future""}"
jama1261,10_The_Toto_Spirit,85,jama1261a-10_The_Toto_Spirit-a85,"Oof, fowa me hiti nabone mera, kokori biterawa tonakamatasarawe, mera tonakame mera tokanikamatase, Hiya, aa, Toto Abono kamatasari hari.",oof	fowa	me	hiti	na-habone	mera	kokori	bite-rawa	to-na-ka-ma-tasa-rawe	mera	to-na-ka-me	mera	to-ka-nika-ma-tase	hiya	aa	Toto_Abono	ka-ma-tasa-haari	haari,hoo	manioc(M)	3PL.S	grate	AUX-INT.F	3PL.O	3SG.POSS.father-in-law(M)	3SG.POSS.daughter(F)-FPL	away-CAUS-go-back-again-FPL.M	3PL.O	away-CAUS-go-back.M	3PL.O	away-COMIT-ask_for-back-again.M	come_on	aha	Toto_Abono(M)	come-back-again-look.M	that_one.M,"He went after his father-in-law's daughters, for them to grate manioc. He went after them. He went and asked for others. ""Look, Toto Abono has come again.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""INT"": ""intentive"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""FPL"": ""feminine and plural"", ""CAUS"": ""causative"", ""COMIT"": ""comitative""}"
jama1261,10_The_Toto_Spirit,86,jama1261a-10_The_Toto_Spirit-a86,"Oof, okomine oke.",oof	o-ka-ma-ne	o-ke,hoo	1SG.S-come-back-CONT.F	1SG.S-DECL.F,"""Whew!  I have come back.""",,jama1261a,WORD_ALIGNED,"{""SG"": ""singular"", ""CONT"": ""continuative"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,87,jama1261a-10_The_Toto_Spirit-a87,Me ati kakasiro ra me ati ihi okomatasine oni.,me	ati	ka-kasiro	ra	me	ati	ihi	o-ka-ma-tasa-ne	o-ni,3PL.POSS	voice	DU.P-persist	NEG.F	3PL.POSS	voice	because_of.F	1SG.S-come-back-again-CONT.F	1SG.S-BKG.F,"""They keep pestering me. Because of what they said I have come again.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""DU"": ""dual"", ""NEG"": ""negative"", ""SG"": ""singular"", ""CONT"": ""continuative"", ""BKG"": ""backgrounding""}"
jama1261,10_The_Toto_Spirit,88,jama1261a-10_The_Toto_Spirit-a88,Fowa e nafi ahi nibeya.,fowa	ee	nafi	ahi	na-be-ya,manioc(M)	1IN.POSS	all	work_on	AUX-IMMED.F-now,"""'Let's all process manioc together.'""",,jama1261a,WORD_ALIGNED,"{""IN"": ""inclusive"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""IMMED"": ""immediate""}"
jama1261,10_The_Toto_Spirit,89,jama1261a-10_The_Toto_Spirit-a89,Ota nafi fowa ahi nabanani.,otaa	nafi	fowa	ahi	na-habana-ni,1EX.POSS	all	manioc(M)	work_on	AUX-FUT.F-BKG.F,"""'We will all process manioc.'""",,jama1261a,WORD_ALIGNED,"{""EX"": ""exclusive"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""FUT"": ""future"", ""BKG"": ""backgrounding""}"
jama1261,10_The_Toto_Spirit,90,jama1261a-10_The_Toto_Spirit-a90,Ota ka asima tinakamarawahi me ati narake.,otaa	ka	asima	ti-na-ka-ma-rawa-hi	me	ati	na-hara-ke,1EX	POSS	younger_sister(F)	2SG.S-CAUS-go-back-FPL-IMP.F	3PL.S	say	AUX-IP.E.F-DECL.F,"""'Go get our younger sisters,' they said.""",,jama1261a,WORD_ALIGNED,"{""EX"": ""exclusive"", ""POSS"": ""possessor/possessor marker"", ""SG"": ""singular"", ""CAUS"": ""causative"", ""FPL"": ""feminine and plural"", ""IMP"": ""imperative"", ""PL"": ""plural"", ""AUX"": ""auxiliary"", ""IP"": ""immediate past"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,91,jama1261a-10_The_Toto_Spirit-a91,Faya me ati na me ati ihi okomine oke.,faya	me	ati	na	me	ati	ihi	o-ka-ma-ne	o-ke,so	3PL.S	say	say.F	3PL.POSS	voice	because_of.F	1SG.S-come-back-CONT.F	1SG.S-DECL.F,"""I have come because of what they said.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""SG"": ""singular"", ""CONT"": ""continuative"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,92,jama1261a-10_The_Toto_Spirit-a92,"Faya me, me famarawemetemoneke.",faya	me	me	fama-rawa-hemete-mone-ke,so	3PL	3PL.S	be_two-FPL-FP.N.F-REP.F-DECL.F,There were two of them.,,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""FPL"": ""feminine and plural"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,93,jama1261a-10_The_Toto_Spirit-a93,"Famarawa, towakame, me hekamemetemoneke.",fama-rawa	to-ka-ka-me	me	hi-ka-ka-ma-hemete-mone-ke,be_two-FPL.F	away-COMIT-go-back.M	3PL.O	OC-COMIT-go-back-FP.N.F-REP.F-DECL.F,He took the two of them. He took them.,,jama1261a,WORD_ALIGNED,"{""FPL"": ""feminine and plural"", ""COMIT"": ""comitative"", ""PL"": ""plural"", ""OC"": ""O-construction marker"", ""FP"": ""far past"", ""REP"": ""reported"", ""DECL"": ""declarative""}"
jama1261,10_The_Toto_Spirit,94,jama1261a-10_The_Toto_Spirit-a94,"Me hekama, Ati ka fowa te sowe na fowa owa te nano niyahi.",me	hi-ka-ka-ma	ati	ka	fowa	tee	sowe	na	fowa	owa	tee	nano	na-yahi,3PL.O	OC-COMIT-go-back.F	2SG.POSS.older_sister(F)	POSS	manioc(M)	2PL.S	scrape	AUX.F	manioc(M)	other.M	2PL.S	squeeze	AUX-DIST.IMP.F,"He took them. ""You will peel your older sister's manioc. You squeeze the poison juice out of more manioc.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""OC"": ""O-construction marker"", ""COMIT"": ""comitative"", ""SG"": ""singular"", ""POSS"": ""possessor/possessor marker"", ""AUX"": ""auxiliary"", ""DIST"": ""distal"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,95,jama1261a-10_The_Toto_Spirit-a95,Fowa te nano niyahi.,fowa	tee	nano	na-yahi,manioc(M)	2PL.S	squeeze	AUX-DIST.IMP.F,"""You squeeze the poison juice out of the manioc.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""AUX"": ""auxiliary"", ""DIST"": ""distal"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,96,jama1261a-10_The_Toto_Spirit-a96,Te ebe kakatomariyahi.,tee	ebe	ka-katoma-ra-yahi,2PL.POSS	RECIP	COMIT-look_at-NEG-DIST.IMP.F,"""Don't just look at each other.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""POSS"": ""possessor/possessor marker"", ""RECIP"": ""reciprocal"", ""COMIT"": ""comitative"", ""NEG"": ""negative"", ""DIST"": ""distal"", ""IMP"": ""imperative""}"
jama1261,10_The_Toto_Spirit,97,jama1261a-10_The_Toto_Spirit-a97,Okoto ma toarawa awineni.,okoto	maa	to-ha-rawa	awine-ni,my_daughter(F)	be_tired	CH-AUX-FPL.F	seem.F-BKG.F,"""My daughters must be tired.""",,jama1261a,WORD_ALIGNED,"{""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""FPL"": ""feminine and plural"", ""BKG"": ""backgrounding""}"
jama1261,10_The_Toto_Spirit,98,jama1261a-10_The_Toto_Spirit-a98,Me ma toarara.,me	maa	to-ha-ra-hara,3PL.S	be_tired	CH-AUX-NEG-IP.E.F,"""They are tired.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""NEG"": ""negative"", ""IP"": ""immediate past""}"
jama1261,10_The_Toto_Spirit,99,jama1261a-10_The_Toto_Spirit-a99,Me ma toa me ati kasiroarake.,me	maa	to-ha	me	ati	kasiro-hara-ke,3PL.S	be_tired	CH-AUX.F	3PL.POSS	voice	persist-IP.E.F-DECL.F,"""They are tired and they don't stop pestering.""",,jama1261a,WORD_ALIGNED,"{""PL"": ""plural"", ""CH"": ""change of state"", ""AUX"": ""auxiliary"", ""POSS"": ""possessor/possessor marker"", ""IP"": ""immediate past"", ""DECL"": ""declarative""}"
